CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;108;65;142;30;7055;144;49
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;46;99;98;107;6270;138;45,4
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;113;95;122;97;8885;139;63,9
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;152;132;150;113;11740;196;59,9
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;110;83;135;84;8665;145;59,8
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;176;139;218;118;13880;242;57,4
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;138;120;171;90;11295;208;54,3
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;105;92;111;94;8520;136;62,6
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;139;97;159;89;10010;174;57,5
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;126;115;117;117;10065;146;68,9
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;99;85;120;86;7905;132;59,9
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;72;49;54;37;4620;84;55
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;155;97;177;26;9820;202;48,6
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Agosto;Hipertensão;102;91;121;97;8675;132;65,7
2474832;USF MARTA MARIA DE ARAUJO PSF V;CENTRO DE SAUDE/UNIDADE BASICA;106364;PSF V URBANO;eSF;ACARI;4ª RS;Outubro;Hipertensão;484;472;392;307;41375;542;76,34
2474948;USF MARIA DE LOURDES BEZERRA PSF II;CENTRO DE SAUDE/UNIDADE BASICA;106399;PSF II URBANO;eSF;ACARI;4ª RS;Outubro;Hipertensão;526;527;527;587;54175;606;89,4
2474824;USF DE GARGALHEIRAS PSF IV;CENTRO DE SAUDE/UNIDADE BASICA;106356;PSF IV RURAL;eSF;ACARI;4ª RS;Outubro;Hipertensão;373;383;378;410;38600;419;92,12
2474921;USF MARIA DA GUIA BARACHO PSF I;CENTRO DE SAUDE/UNIDADE BASICA;106380;PSF I URBANO;eSF;ACARI;4ª RS;Outubro;Hipertensão;636;607;590;655;62200;682;91,2
2474867;USF RAIMUNDA MEDEIROS DE ARAUJO PSF III;CENTRO DE SAUDE/UNIDADE BASICA;106372;PSF III URBANO;eSF;ACARI;4ª RS;Outubro;Hipertensão;471;441;474;485;46775;516;90,65
2474832;USF MARTA MARIA DE ARAUJO PSF V;CENTRO DE SAUDE/UNIDADE BASICA;106364;PSF V URBANO;eSF;ACARI;4ª RS;Setembro;Hipertensão;480;453;368;291;39800;539;73,84
2474948;USF MARIA DE LOURDES BEZERRA PSF II;CENTRO DE SAUDE/UNIDADE BASICA;106399;PSF II URBANO;eSF;ACARI;4ª RS;Setembro;Hipertensão;539;523;510;592;54100;610;88,69
2474824;USF DE GARGALHEIRAS PSF IV;CENTRO DE SAUDE/UNIDADE BASICA;106356;PSF IV RURAL;eSF;ACARI;4ª RS;Setembro;Hipertensão;378;378;371;415;38550;424;90,92
2474921;USF MARIA DA GUIA BARACHO PSF I;CENTRO DE SAUDE/UNIDADE BASICA;106380;PSF I URBANO;eSF;ACARI;4ª RS;Setembro;Hipertensão;633;589;555;656;60825;689;88,28
2474867;USF RAIMUNDA MEDEIROS DE ARAUJO PSF III;CENTRO DE SAUDE/UNIDADE BASICA;106372;PSF III URBANO;eSF;ACARI;4ª RS;Setembro;Hipertensão;481;443;475;485;47100;521;90,4
2474956;CENTRO DE SAUDE MARIA BENVINDA DA CONCEICAO;CENTRO DE SAUDE/UNIDADE BASICA;107433;PSF - URB/RUR;eSF;BODÓ;4ª RS;Setembro;Hipertensão;53;32;27;65;4425;70;63,21
2474956;CENTRO DE SAUDE MARIA BENVINDA DA CONCEICAO;CENTRO DE SAUDE/UNIDADE BASICA;107433;PSF - URB/RUR;eSF;BODÓ;4ª RS;Outubro;Hipertensão;52;33;26;65;4400;68;64,71
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;152;144;138;130;14100;203;69,46
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Outubro;Hipertensão;47;31;46;45;4375;51;85,78
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;373;296;264;460;34825;493;70,64
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;161;154;161;165;16025;199;80,53
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;194;178;201;172;18625;237;78,59
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;261;201;244;256;24050;335;71,79
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;215;183;205;264;21675;325;66,69
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;218;203;209;302;23300;311;74,92
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;135;141;69;146;12275;178;68,96
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;330;318;298;344;32250;382;84,42
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;373;287;288;386;33350;441;75,62
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;365;297;344;187;29825;421;70,84
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;418;294;348;522;39550;542;72,97
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;247;219;249;244;23975;315;76,11
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;218;205;225;244;22300;316;70,57
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;276;195;92;395;23950;401;59,73
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;210;244;271;199;23100;326;70,86
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;278;236;243;293;26250;335;78,36
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;334;307;299;336;31900;402;79,35
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;273;222;239;326;26500;356;74,44
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;368;314;289;440;35275;488;72,28
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;280;254;199;348;27025;405;66,73
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;293;252;272;277;27350;362;75,55
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;282;195;151;328;23900;363;65,84
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;315;274;317;288;29850;355;84,08
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;237;221;243;265;24150;314;76,91
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;159;112;84;94;11225;176;63,78
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;359;256;158;394;29175;467;62,47
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;222;196;230;282;23250;303;76,73
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;152;144;138;130;14100;203;69,46
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Outubro;Hipertensão;47;31;46;45;4375;51;85,78
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;373;296;264;460;34825;493;70,64
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;161;154;161;165;16025;199;80,53
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;194;178;201;172;18625;237;78,59
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;261;201;244;256;24050;335;71,79
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;215;183;205;264;21675;325;66,69
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;218;203;209;302;23300;311;74,92
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;135;141;69;146;12275;178;68,96
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;330;318;298;344;32250;382;84,42
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;373;287;288;386;33350;441;75,62
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;365;297;344;187;29825;421;70,84
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;418;294;348;522;39550;542;72,97
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;247;219;249;244;23975;315;76,11
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;218;205;225;244;22300;316;70,57
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;276;195;92;395;23950;401;59,73
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;210;244;271;199;23100;326;70,86
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;278;236;243;293;26250;335;78,36
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;334;307;299;336;31900;402;79,35
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;273;222;239;326;26500;356;74,44
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;368;314;289;440;35275;488;72,28
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;280;254;199;348;27025;405;66,73
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;293;252;272;277;27350;362;75,55
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;282;195;151;328;23900;363;65,84
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;315;274;317;288;29850;355;84,08
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;237;221;243;265;24150;314;76,91
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;159;112;84;94;11225;176;63,78
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;359;256;158;394;29175;467;62,47
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Outubro;Hipertensão;222;196;230;282;23250;303;76,73
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;138;131;128;129;13150;185;71,08
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Setembro;Hipertensão;48;37;46;45;4525;50;90,5
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;369;287;225;450;33275;490;67,91
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;156;148;155;152;15275;190;80,39
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;177;162;184;157;17000;220;77,27
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;266;196;241;263;24150;331;72,96
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;215;184;203;271;21825;319;68,42
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;216;201;200;295;22800;307;74,27
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;132;137;66;147;12050;182;66,21
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;289;271;223;339;28050;364;77,06
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;368;288;277;383;32900;436;75,46
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;328;262;298;145;25825;375;68,87
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;421;289;343;516;39225;534;73,46
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;239;217;235;243;23350;304;76,81
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;225;211;222;249;22675;319;71,08
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;281;201;89;399;24250;403;60,17
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;151;227;256;191;20625;308;66,96
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;267;240;240;287;25850;329;78,57
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;325;282;260;327;29850;392;76,15
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;270;219;225;324;25950;350;74,14
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;363;294;265;440;34050;483;70,5
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;278;246;197;338;26475;398;66,52
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;276;233;260;273;26050;357;72,97
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;280;196;161;326;24075;360;66,88
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;312;272;308;282;29350;349;84,1
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;232;195;201;274;22550;311;72,51
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Setembro;Hipertensão;146;99;69;87;10025;160;62,66
