CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004715;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;68;66;56;109;7.475;115;65,00
2000547;UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000004758;ESF LUIZ GONZAGA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;69;69;76;90;7.600;93;81,72
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0001508563;ESF JESUINO DE SOUZA LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;98;99;122;170;12.225;170;71,91
2000628;UNIDADE DE SAUDE DA FAMILIA OSMAR D ALBUQUERQUE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004812;ESF OSMAR D ALBUQUERQUE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;149;150;175;234;17.700;239;74,06
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001562762;ESF-FRANCICO SOUZA DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;50;45;55;72;5.550;74;75,00
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001501194;ESF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;97;87;104;147;10.875;147;73,98
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001469177;USF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;81;83;92;120;9.400;124;75,81
6270638;UNIDADE DE SAUDE DA FAMILIA FRANCISCO PEREIRA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004936;ESF FRANCISCO PEREIRA DANTAS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;88;82;66;123;8.975;133;67,48
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469908;ESF CELSO LIMA VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;129;106;127;229;14.775;229;64,52
7560591;POSTO DE SAUDE RAIMUNDO JOSE DA SILVA;POSTO DE SAUDE;0002334860;EAP RAIMUNDO JOSE DA SILVA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;60;58;64;89;6.775;89;76,12
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004685;USF GEOSETE COELHO MARIANO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;112;106;105;172;12.375;177;69,92
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001498762;ESF-FRANCISCO A DA SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;102;98;103;146;11.225;154;72,89
2002302;POSTO DE SAUDE VITAL BRASIL;POSTO DE SAUDE;0002461579;EAP-VITAL BRASIL;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0001587870;ESF PROF QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;90;90;97;117;9.850;119;82,77
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004561;ESF SEN ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;99;100;93;166;11.450;168;68,15
2000555;UNIDADE BASICA DE SAUDE PENTECOSTES;CENTRO DE SAUDE/UNIDADE BASICA;0000004766;ESF PENTECOSTES;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;56;51;28;75;5.250;75;70,00
2001896;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004820;ESF JOSE TIMOTIO DE OLIVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;48;50;59;70;5.675;72;78,82
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004588;USF SENADOR ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;57;50;55;90;6.300;96;65,63
7560141;UNIDADE BASICA DE SAUDE FRANCISCA SOUZA MACHADO;CENTRO DE SAUDE/UNIDADE BASICA;0001566733;ESF FRANCISCA SOUZA MACHADO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;49;50;25;52;4.400;88;50,00
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004723;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;43;41;38;68;4.750;71;66,90
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004928;ESF -NESTOR S. DE VASCONCEL;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;100;109;113;158;12.000;160;75,00
6764533;POSTO DE SAUDE BURITIRANA;POSTO DE SAUDE;0002333473;EAP-BURITIRANA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;35;15;39;40;3.400;47;72,34
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0001507303;USF- NESTOR SOAR. VASCONCELOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;121;112;131;177;13.525;182;74,31
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004707;ESF- FRANCISCO A. SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;75;74;81;95;8.125;98;82,91
2000601;UNIDADE DE SAUDE DA FAMILIA MANOEL RODRIGUES DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;0000004804;ESF-MANOEL R. DE ARAUJO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;81;68;74;116;8.475;118;71,82
7560133;POSTO DE SAUDE DEPUTADO FRANCISCO THAUMATURGO;POSTO DE SAUDE;0002461560;EAP-FRANCISCO THAUMATURGO;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469916;ESF RAIMUNDO CELSO L. VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;104;93;100;155;11.300;156;72,44
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004871;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;126;104;106;249;14.625;250;58,50
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;234;219;243;331;25.675;333;77,10
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;153;139;94;233;15.475;237;65,30
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;88;75;94;111;9.200;119;77,31
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Hipertensão;145;135;130;180;14.750;209;70,57
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004898;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;108;98;105;206;12.925;213;60,68
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004634;ESF JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;129;122;150;185;14.650;194;75,52
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0000004677;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;178;151;129;203;16.525;262;63,07
2000571;UNIDADE DE SAUDE DA FAMILIA GERALDO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0000004774;ESF GERALDO MAIA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;173;182;146;246;18.675;249;75,00
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004715;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;98;93;73;167;10.775;172;62,65
2000547;UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000004758;ESF LUIZ GONZAGA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;67;68;77;91;7.575;93;81,45
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0001508563;ESF JESUINO DE SOUZA LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;101;97;122;169;12.225;170;71,91
2000628;UNIDADE DE SAUDE DA FAMILIA OSMAR D ALBUQUERQUE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004812;ESF OSMAR D ALBUQUERQUE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;157;158;182;234;18.275;239;76,46
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001562762;ESF-FRANCICO SOUZA DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;53;50;60;74;5.925;76;77,96
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001501194;ESF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;102;89;109;150;11.250;152;74,01
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001469177;USF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;86;90;96;128;10.000;129;77,52
6270638;UNIDADE DE SAUDE DA FAMILIA FRANCISCO PEREIRA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004936;ESF FRANCISCO PEREIRA DANTAS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;91;82;68;141;9.550;144;66,32
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469908;ESF CELSO LIMA VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;154;118;137;252;16.525;252;65,58
7560591;POSTO DE SAUDE RAIMUNDO JOSE DA SILVA;POSTO DE SAUDE;0002334860;EAP RAIMUNDO JOSE DA SILVA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;65;62;67;91;7.125;91;78,30
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004685;USF GEOSETE COELHO MARIANO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;114;109;104;174;12.525;178;70,37
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001498762;ESF-FRANCISCO A DA SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;121;117;117;159;12.850;166;77,41
2002302;POSTO DE SAUDE VITAL BRASIL;POSTO DE SAUDE;0002461579;EAP-VITAL BRASIL;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0001587870;ESF PROF QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;91;92;103;126;10.300;127;81,10
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004561;ESF SEN ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;107;105;100;170;12.050;173;69,65
2000555;UNIDADE BASICA DE SAUDE PENTECOSTES;CENTRO DE SAUDE/UNIDADE BASICA;0000004766;ESF PENTECOSTES;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;53;50;24;74;5.025;74;67,91
2001896;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004820;ESF JOSE TIMOTIO DE OLIVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;35;35;44;49;4.075;52;78,37
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004588;USF SENADOR ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;93;83;88;148;10.300;154;66,88
7560141;UNIDADE BASICA DE SAUDE FRANCISCA SOUZA MACHADO;CENTRO DE SAUDE/UNIDADE BASICA;0001566733;ESF FRANCISCA SOUZA MACHADO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;37;38;22;47;3.600;72;50,00
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004723;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;88;86;70;144;9.700;146;66,44
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004928;ESF -NESTOR S. DE VASCONCEL;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;105;112;113;164;12.350;164;75,30
6764533;POSTO DE SAUDE BURITIRANA;POSTO DE SAUDE;0002333473;EAP-BURITIRANA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;30;9;39;41;3.125;47;66,49
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0001507303;USF- NESTOR SOAR. VASCONCELOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;122;113;131;180;13.650;182;75,00
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004707;ESF- FRANCISCO A. SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;76;73;82;100;8.275;102;81,13
2000601;UNIDADE DE SAUDE DA FAMILIA MANOEL RODRIGUES DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;0000004804;ESF-MANOEL R. DE ARAUJO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;82;66;76;118;8.550;119;71,85
7560133;POSTO DE SAUDE DEPUTADO FRANCISCO THAUMATURGO;POSTO DE SAUDE;0002461560;EAP-FRANCISCO THAUMATURGO;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469916;ESF RAIMUNDO CELSO L. VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;107;97;100;159;11.575;159;72,80
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004871;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;141;120;113;255;15.725;257;61,19
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;237;223;252;337;26.225;340;77,13
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;165;141;98;239;16.075;244;65,88
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;95;85;102;122;10.100;127;79,53
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Hipertensão;157;138;134;209;15.950;214;74,53
2003147;ESF MANOEL ARAUJO DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0000005029;ESF MANOEL ARAUJO DA COSTA;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2001330;CENTRO DE SAUDE JOSE CANDIDO DE MESQUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004995;ESF- CENTRO DE SAUDE;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2001314;ESF JOAO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004979;ESF JOAO ALVES DA SILVA;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2832798;UNIDADE DE SAUDE ALBERTO FLORENCIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002250454;ESF RUBICOM;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2001322;ESF JOSE FRANCISCO DO NASCIMENTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004987;ESF JOSE FRANCISCO NASCIMENTO;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2003112;ESF SAO CRISTOVAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005010;ESF SAO CRISTOVAO;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2001330;CENTRO DE SAUDE JOSE CANDIDO DE MESQUITA;CENTRO DE SAUDE/UNIDADE BASICA;0002021196;EAP CSJCM;eAP;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
6634230;ESF JOSE PAULO DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005037;ESF JOSE PAULO DE SOUZA;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2003090;ESF SUELLEN DE LIMA CASTELO;CENTRO DE SAUDE/UNIDADE BASICA;0000005002;ESF NARI BELA FLOR;eSF;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
6634230;ESF JOSE PAULO DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002250470;EAP JOSE PAULO;eAP;Epitaciolândia;Alto Acre;Agosto;Cuidado da pessoa com Hipertensão;0;0;0;0;0;0;0,00
2003147;ESF MANOEL ARAUJO DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0000005029;ESF MANOEL ARAUJO DA COSTA;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;246;244;224;225;23.475;264;88,92
2001330;CENTRO DE SAUDE JOSE CANDIDO DE MESQUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004995;ESF- CENTRO DE SAUDE;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;192;189;163;217;19.025;222;85,70
2001314;ESF JOAO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000004979;ESF JOAO ALVES DA SILVA;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;320;340;303;359;33.050;423;78,13
2832798;UNIDADE DE SAUDE ALBERTO FLORENCIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002250454;ESF RUBICOM;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;123;128;116;141;12.700;144;88,19
2001322;ESF JOSE FRANCISCO DO NASCIMENTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004987;ESF JOSE FRANCISCO NASCIMENTO;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;399;393;374;372;38.450;442;86,99
2003112;ESF SAO CRISTOVAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005010;ESF SAO CRISTOVAO;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;136;136;115;155;13.550;157;86,31
2001330;CENTRO DE SAUDE JOSE CANDIDO DE MESQUITA;CENTRO DE SAUDE/UNIDADE BASICA;0002021196;EAP CSJCM;eAP;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;50;49;42;55;4.925;56;87,95
6634230;ESF JOSE PAULO DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005037;ESF JOSE PAULO DE SOUZA;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;234;232;225;261;23.800;291;81,79
2003090;ESF SUELLEN DE LIMA CASTELO;CENTRO DE SAUDE/UNIDADE BASICA;0000005002;ESF NARI BELA FLOR;eSF;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;406;415;349;433;40.075;444;90,26
6634230;ESF JOSE PAULO DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002250470;EAP JOSE PAULO;eAP;Epitaciolândia;Alto Acre;Setembro;Cuidado da pessoa com Hipertensão;104;95;98;101;10.200;111;91,89
2003147;ESF MANOEL ARAUJO DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0000005029;ESF MANOEL ARAUJO DA COSTA;eSF;Epitaciolândia;Alto Acre;Outubro;Cuidado da pessoa com Hipertensão;217;215;225;229;22.150;265;83,58
