CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE HEMOGLOBINA GLICADA, SOLICITADA OU AVALIADA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE AVALIAÇÃO DOS PÉS, REALIZADO NOS ÚLTIMOS 15 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM DIABETES VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM DIABETES VINCULADAS À EQUIPE;PONTUAÇÃO
6925154;UNIDADE BASICA DE SAUDE JOSEFA ALVES DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;116688;ESF-I;eSF;SÃO VICENTE;4ª RS;Junho;Diabetes;142;104;161;51;118;0;10155;171;59,4
2475693;UNIDADE BASICA DE SAUDE BRIGIDA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;116653;ESF-III;eSF;SÃO VICENTE;4ª RS;Junho;Diabetes;95;83;99;67;75;1;7270;99;73,4
6420419;UNIDADE BASICA DE SAUDE JOAO MARIA EVANGELISTA;CENTRO DE SAUDE/UNIDADE BASICA;116661;ESF-II;eSF;SÃO VICENTE;4ª RS;Junho;Diabetes;118;101;129;27;98;1;8345;135;61,8
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Abril;Diabetes;165;154;174;26;151;0;11745;204;57,6
6925154;UNIDADE BASICA DE SAUDE JOSEFA ALVES DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;116688;ESF-I;eSF;SÃO VICENTE;4ª RS;Julho;Diabetes;140;103;160;49;106;0;9870;168;58,8
2475693;UNIDADE BASICA DE SAUDE BRIGIDA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;116653;ESF-III;eSF;SÃO VICENTE;4ª RS;Julho;Diabetes;97;81;99;68;75;1;7295;99;73,7
6420419;UNIDADE BASICA DE SAUDE JOAO MARIA EVANGELISTA;CENTRO DE SAUDE/UNIDADE BASICA;116661;ESF-II;eSF;SÃO VICENTE;4ª RS;Julho;Diabetes;120;106;127;29;96;1;8420;136;61,9
6925154;UNIDADE BASICA DE SAUDE JOSEFA ALVES DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;116688;ESF-I;eSF;SÃO VICENTE;4ª RS;Agosto;Diabetes;140;103;161;51;108;1;9965;171;58,3
2475693;UNIDADE BASICA DE SAUDE BRIGIDA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;116653;ESF-III;eSF;SÃO VICENTE;4ª RS;Agosto;Diabetes;94;83;99;68;70;3;7220;99;72,9
6420419;UNIDADE BASICA DE SAUDE JOAO MARIA EVANGELISTA;CENTRO DE SAUDE/UNIDADE BASICA;116661;ESF-II;eSF;SÃO VICENTE;4ª RS;Agosto;Diabetes;116;105;125;35;96;2;8390;132;63,6
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Janeiro;Diabetes;179;128;237;44;119;0;12685;238;53,3
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Janeiro;Diabetes;126;131;136;26;96;0;9035;163;55,4
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Fevereiro;Diabetes;177;125;242;43;115;0;12625;242;52,2
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Fevereiro;Diabetes;126;134;136;26;93;0;9035;161;56,1
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Março;Diabetes;175;126;245;44;109;0;12585;245;51,4
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Março;Diabetes;121;134;138;25;94;0;8975;162;55,4
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Abril;Diabetes;121;90;170;34;65;0;8655;170;50,9
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Abril;Diabetes;59;67;68;14;50;0;4505;90;50,1
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Maio;Diabetes;191;146;252;52;110;0;13480;256;52,7
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Maio;Diabetes;113;129;143;28;88;0;8795;163;54
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Junho;Diabetes;202;167;253;56;145;2;14650;257;57
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Junho;Diabetes;108;130;150;27;88;1;8850;165;53,6
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Julho;Diabetes;208;186;256;96;159;22;16225;259;62,6
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Julho;Diabetes;118;138;164;59;95;4;10080;173;58,3
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Agosto;Diabetes;218;197;259;125;160;40;17370;261;66,6
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Agosto;Diabetes;135;145;168;98;94;5;11190;176;63,6
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Maio;Diabetes;152;142;183;28;158;0;11620;212;54,8
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Janeiro;Diabetes;114;93;126;108;90;0;9165;138;66,4
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Janeiro;Diabetes;127;96;144;28;78;0;8450;158;53,5
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Janeiro;Diabetes;63;43;69;12;42;0;4095;84;48,8
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Fevereiro;Diabetes;119;106;126;115;98;0;9685;138;70,2
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Fevereiro;Diabetes;142;113;154;39;96;0;9640;168;57,4
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Fevereiro;Diabetes;91;72;84;16;64;0;5780;111;52,1
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Março;Diabetes;124;116;132;120;103;0;10205;143;71,4
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Março;Diabetes;149;121;164;46;114;1;10490;179;58,6
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Março;Diabetes;111;85;106;20;75;0;7040;133;52,9
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Abril;Diabetes;124;117;136;123;105;0;10375;141;73,6
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Abril;Diabetes;140;116;160;45;108;1;10050;168;59,8
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Abril;Diabetes;107;84;115;24;73;0;7155;131;54,6
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Maio;Diabetes;134;123;145;132;112;0;11085;151;73,4
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Maio;Diabetes;153;132;169;47;123;1;10985;181;60,7
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Maio;Diabetes;122;93;132;29;88;0;8230;140;58,8
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Junho;Diabetes;133;120;140;130;109;0;10845;147;73,8
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Junho;Diabetes;158;142;172;73;126;22;12045;182;66,2
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Junho;Diabetes;122;100;137;38;87;7;8660;144;60,1
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Julho;Diabetes;158;140;157;147;142;3;12780;162;78,9
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Julho;Diabetes;179;166;189;140;156;90;15640;201;77,8
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Julho;Diabetes;121;103;141;63;90;18;9350;147;63,6
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Agosto;Diabetes;175;164;173;169;173;34;15060;177;85,1
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Agosto;Diabetes;205;196;207;188;193;159;19280;212;90,9
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Agosto;Diabetes;140;136;146;129;129;94;13040;150;86,9
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Janeiro;Diabetes;155;146;154;54;155;0;11505;158;72,8
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Janeiro;Diabetes;209;201;232;56;236;0;16215;240;67,6
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Fevereiro;Diabetes;138;129;153;63;154;0;11010;156;70,6
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Fevereiro;Diabetes;194;187;228;60;232;0;15625;233;67,1
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Junho;Diabetes;148;136;183;32;157;0;11495;209;55
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Março;Diabetes;144;137;158;82;156;0;11665;159;73,4
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Março;Diabetes;205;193;238;60;241;0;16270;242;67,2
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Abril;Diabetes;131;125;142;72;140;0;10515;143;73,5
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Abril;Diabetes;199;188;232;57;195;0;15220;235;64,8
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Maio;Diabetes;143;137;159;82;156;0;11665;160;72,9
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Maio;Diabetes;203;194;242;56;201;0;15665;245;63,9
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Junho;Diabetes;139;137;157;82;154;0;11515;158;72,9
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Junho;Diabetes;193;187;241;54;200;0;15295;244;62,7
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Julho;Diabetes;135;134;158;86;155;0;11485;159;72,2
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Julho;Diabetes;195;191;244;68;207;0;15770;250;63,1
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Agosto;Diabetes;130;127;159;99;137;10;11375;161;70,7
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Agosto;Diabetes;200;193;247;107;191;24;16665;253;65,9
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Janeiro;Diabetes;150;121;174;16;129;0;10470;176;59,5
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Fevereiro;Diabetes;146;124;170;20;124;0;10340;171;60,5
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Março;Diabetes;152;127;175;17;126;0;10590;176;60,2
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Abril;Diabetes;148;119;169;24;122;0;10315;170;60,7
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Julho;Diabetes;144;134;176;38;154;0;11290;203;55,6
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Maio;Diabetes;154;131;184;27;136;0;11170;184;60,7
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Junho;Diabetes;157;136;186;38;137;0;11525;186;62
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Julho;Diabetes;161;139;188;49;139;0;11885;188;63,2
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Agosto;Diabetes;159;136;187;51;136;0;11765;187;62,9
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;26;22;43;20;25;0;2385;43;55,5
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;36;43;58;23;27;0;3275;58;56,5
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;25;22;23;19;12;0;1755;26;67,5
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;54;43;66;45;33;0;4215;73;57,7
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;34;34;40;24;15;0;2575;41;62,8
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;24;9;29;9;19;1;1630;29;56,2
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Janeiro;Diabetes;93;71;104;42;27;0;6040;111;54,4
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;23;23;43;23;24;0;2370;43;55,1
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;32;34;50;22;23;0;2825;50;56,5
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;26;24;24;22;12;0;1870;28;66,8
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;56;45;67;46;35;0;4350;73;59,6
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;34;34;39;24;12;0;2510;41;61,2
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;22;15;28;10;18;1;1660;29;57,2
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Fevereiro;Diabetes;93;73;107;47;28;0;6220;116;53,6
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;39;37;66;31;41;0;3735;66;56,6
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;37;39;57;26;32;0;3335;58;57,5
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;26;24;25;23;12;0;1905;27;70,6
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;58;46;76;54;38;0;4750;82;57,9
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;60;51;73;36;27;0;4370;74;59,1
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;29;25;41;11;16;1;2195;43;51
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Março;Diabetes;76;63;98;45;22;0;5430;101;53,8
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;52;45;79;41;48;0;4630;79;58,6
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;44;41;62;29;35;0;3695;64;57,7
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;48;39;47;38;40;0;3655;51;71,7
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;60;53;79;57;37;0;4985;86;58
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;66;51;74;45;24;0;4600;75;61,3
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;32;27;40;16;18;1;2370;42;56,4
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Abril;Diabetes;130;96;155;63;34;0;8595;168;51,2
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Maio;Diabetes;55;48;81;39;46;0;4715;81;58,2
